STATION,NAME,DATE,PRCP,SNOW,SNWD
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/04/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/05/16,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/06/16,0.31,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/07/16,0.06,0.1,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/08/16,0.1,0.7,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/09/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/10/16,0.1,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/11/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/12/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/13/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/14/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/15/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/16/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/17/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/18/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/19/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/20/16,0.48,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/21/16,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/22/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/23/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/24/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/25/16,0.08,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/26/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/27/16,0.47,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/28/16,0.45,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/29/16,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/30/16,0.61,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/01/16,0.51,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/02/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/03/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/04/16,0.4,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/05/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/06/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/07/16,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/08/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/09/16,0.59,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/10/16,0.79,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/11/16,0.19,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/12/16,0.48,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/13/16,0.68,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/14/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/15/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/16/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/17/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/18/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/19/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/20/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/21/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/22/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/23/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/24/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/25/16,0.95,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/26/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/27/16,0.13,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/28/16,0.13,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/29/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/30/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/31/16,0.56,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/01/16,0.42,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/02/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/03/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/04/16,0.41,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/05/16,0.05,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/06/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/07/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/08/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/09/16,0.21,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/10/16,0.1,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/11/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/12/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/13/16,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/14/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/15/16,0.3,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/16/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/17/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/18/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/19/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/20/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/21/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/22/16,1.31,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/23/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/24/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/25/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/26/16,0.03,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/27/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/28/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/29/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/30/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/01/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/02/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/03/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/04/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/05/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/06/16,0.87,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/07/16,1.05,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/08/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/09/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/10/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/11/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/12/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/13/16,0.06,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/14/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/15/16,0.14,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/16/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/17/16,0.25,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/18/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/19/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/20/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/21/16,1.03,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/22/16,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/23/16,1.11,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/24/16,0.94,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/25/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/26/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/27/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/28/16,0.66,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/29/16,0.11,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/30/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/31/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/01/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/02/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/03/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/04/16,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/05/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/06/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/07/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/08/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/09/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/10/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/11/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/12/16,0.96,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/13/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/14/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/15/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/16/16,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/17/16,0.05,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/18/16,0.75,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/19/16,0.07,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/20/16,0.47,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/21/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/22/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/23/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/24/16,0.23,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/25/16,0.09,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/26/16,0.14,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/27/16,0.84,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/28/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/29/16,0.43,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/30/16,0.19,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/31/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/01/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/02/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/03/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/04/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/05/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/06/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/07/16,0.39,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/08/16,0.05,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/09/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/10/16,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/11/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/12/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/13/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/14/16,0.09,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/15/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/16/16,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/17/16,0.04,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/18/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/19/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/20/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/21/16,0.55,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/22/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/23/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/24/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/25/16,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/26/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/27/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/28/16,0.31,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/29/16,0.2,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/30/16,0.1,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/01/16,0.94,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/02/16,0.03,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/03/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/04/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/05/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/06/16,0.25,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/07/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/08/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/09/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/10/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/11/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/12/16,0.14,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/13/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/14/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/15/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/16/16,0.29,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/17/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/18/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/19/16,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/20/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/21/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/22/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/23/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/24/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/25/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/26/16,1.6,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/27/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/28/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/29/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/30/16,0.5,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/31/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/01/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/02/16,0.18,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/03/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/04/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/05/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/06/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/07/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/08/16,0.03,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/09/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/10/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/11/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/12/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/13/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/14/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/15/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/16/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/17/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/18/16,0.2,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/19/16,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/20/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/21/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/22/16,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/23/16,0.21,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/24/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/25/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/26/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/27/16,0.05,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/28/16,0.99,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/29/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/30/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/01/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/02/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/03/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/04/16,0.5,6.4,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/05/16,0,0,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/06/16,0,0,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/07/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/08/16,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/09/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/10/16,0.12,2.7,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/11/16,0.44,5.1,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/12/16,0,0,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/13/16,0,0.1,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/14/16,0,0,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/15/16,0,0,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/16/16,0.13,1.2,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/17/16,0.12,1.7,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/18/16,0.03,0.5,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/19/16,0,0,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/20/16,0,0,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/21/16,0,0,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/22/16,0,0,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/23/16,0.1,0,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/24/16,0,0,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/25/16,0.09,0,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/26/16,0.23,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/27/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/28/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/29/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/30/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/31/16,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/01/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/02/17,0.11,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/03/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/04/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/05/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/06/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/07/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/08/17,0,0,0
